2.3,-1.15516,0.00984618,0.444734,0.00814388,0.902424,0.0642064,5.11664,0.265846,0.700067,0
2.31,-1.14061,0.0102834,0.430587,0.0163713,0.868518,0.0782083,5.0036,0.218213,0.680328,0
2.32,-1.13571,0.0133152,0.426884,0.0106597,0.90419,0.110081,4.97417,0.1863,0.676602,0
