0.1,-1.93252,0,1,1.63226e-16,1.17444e-09,0,-2.75829e-10,3.8004e-26,1,0
0.6,-1.93204,3.1327e-05,0.999734,1.66664e-05,0.00571083,0.000381445,0.00103361,8.35585e-05,0.999999,0
1.1,-1.91184,0.000266478,0.991214,0.000112532,0.0987097,0.00347561,0.0207361,0.00098522,0.999967,0
1.5,-1.83987,0.000651885,0.962255,0.000299461,0.277564,0.00913982,0.0850559,0.00398111,0.999803,0
1.6,-1.8091,0.00071556,0.949344,0.000422427,0.336615,0.0118632,0.123536,0.00866871,0.999687,0
1.7,-1.77209,0.000623936,0.932901,0.000388457,0.405798,0.014361,0.197556,0.0113542,0.999455,0
1.8,-1.72772,0.000954975,0.912139,0.000586969,0.48545,0.0154812,0.313933,0.0188002,0.999049,0
1.9,-1.67404,0.00102252,0.884356,0.00071551,0.578962,0.016154,0.579487,0.0746461,0.998104,0
2,-1.60917,0.0015501,0.84557,0.00136268,0.715873,0.0222814,1.25013,0.162164,0.995576,0
2.1,-1.53003,0.00220753,0.786203,0.00202535,0.88616,0.0381853,3.37648,0.474736,0.987476,0
2.2,-1.43122,0.00262925,0.679566,0.00522511,1.10943,0.076815,10.9015,1.21556,0.953414,0
2.3,-1.30687,0.0049276,0.48853,0.00896756,1.27012,0.0900649,22.2247,0.967869,0.821465,0
2.4,-1.18507,0.00621739,0.301639,0.00871103,1.08309,0.132059,18.2493,0.947217,0.553889,0
2.5,-1.08732,0.00962094,0.20028,0.00789165,0.864951,0.101731,10.1383,0.638581,0.329848,0
2.6,-1.00629,0.0106915,0.145377,0.00724322,0.693185,0.107568,5.87288,0.519721,0.159301,0
2.7,-0.941163,0.0099081,0.117302,0.003381,0.625236,0.115889,3.84462,0.300026,0.105461,0
2.8,-0.886784,0.0108114,0.0988183,0.00645109,0.509909,0.109836,2.63259,0.34373,0.119755,0
2.9,-0.836468,0.0118308,0.0848755,0.00497669,0.43994,0.0896823,1.87393,0.255472,0.0871506,0
3,-0.793923,0.00190814,0.0766244,0.00261274,0.397563,0.0149981,1.5329,0.151216,0.0258274,0
3.5,-0.638329,0.000993089,0.0544766,0.00123391,0.245405,0.00894506,0.673226,0.0275285,0.00371163,0
4,-0.538204,0.00105564,0.0449201,0.000887581,0.165762,0.00499413,0.40508,0.0199884,-0.00547823,0
4.5,-0.46719,0.0012577,0.0397608,0.000626352,0.122298,0.00390085,0.277201,0.00889282,0.00935512,0
5,-0.413598,0.00140764,0.0365255,0.000698282,0.0945137,0.00242192,0.210133,0.00791942,0.00387113,0
